ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-04-01,42,86303,597,Employed,Associate,18,11217,96,Widowed,1,Own,213,0.31745408778287987,4,3,0.051212447069477855,0,Other,0,18,24,13702,628,14330,6714,7191.916666666667,0.8492923719382802,7,7616,0.24771700000000002,0.24054668440487706,264.149009347612,0.06634518049397291,1,39.2
2018-04-02,51,110902,591,Employed,Bachelor,31,10579,48,Single,0,Rent,337,0.2659157203859422,8,2,0.22643313750532593,0,Debt Consolidation,0,19,29,532,229,38796,12005,9241.833333333334,0.6344569929321557,3,26791,0.21007900000000002,0.18865520593006754,315.5631224898543,0.07060970469313675,1,40.800000000000004
2018-04-03,37,99963,562,Employed,Associate,13,60163,12,Married,0,Mortgage,322,0.5632675834262441,3,2,0.26896263150061317,0,Debt Consolidation,0,26,16,5742,383,123075,19563,8330.25,0.7171281575499482,7,103512,0.244163,0.23825510663682456,5683.909910774825,0.720975950394625,0,48.0
2018-04-04,50,50988,608,Employed,Master,27,9987,48,Married,0,Rent,493,0.18236509478235444,3,1,0.15379030692313003,0,Auto,0,27,17,10732,5310,32118,23478,4249.0,0.6571382404487506,5,8640,0.200987,0.19626018628647884,301.92162345637706,0.18708440184899439,1,36.800000000000004
2018-04-05,65,127674,663,Employed,Bachelor,45,26395,48,Widowed,0,Other,596,0.20229560671906105,1,3,0.34685219904980014,0,Home,0,27,26,3830,135,26452,8462,10639.5,0.9270229429547562,5,17990,0.189895,0.222303621632214,834.9074552496194,0.1344901034117787,1,36.800000000000004
2018-04-06,50,36920,526,Employed,High School,24,12599,24,Single,5,Rent,697,0.502487571958096,6,1,0.1939449626411911,0,Debt Consolidation,0,15,9,8632,1795,37155,192190,3076.6666666666665,0.7939499754763367,5,7246,0.224599,0.21587832088666295,651.051299588608,0.43815318513172524,0,53.0
2018-04-07,40,33183,596,Employed,High School,16,19289,36,Divorced,0,Own,428,0.1503504468189757,5,2,0.2952097497457107,0,Home,0,27,6,12103,1021,98681,23854,2765.25,0.9157171073352927,1,74827,0.206289,0.19065715042596268,707.699017502304,0.41070392098446934,0,52.0
2018-04-08,41,50126,585,Employed,High School,21,17621,84,Married,3,Mortgage,440,0.18811731384576846,1,0,0.21681339259672308,0,Debt Consolidation,0,23,18,1535,1502,6957,11184,4177.166666666667,0.8962981026293433,5,2694,0.25012100000000004,0.2532878881540295,449.7272786537233,0.2129977924399449,0,51.0
2018-04-09,22,60968,555,Self-Employed,High School,0,27749,36,Single,3,Rent,379,0.24828004161149458,3,3,0.6114241552925637,0,Education,0,23,2,2491,5206,19599,21540,5080.666666666667,0.7451750919291329,4,1077,0.23524899999999999,0.28229879999999996,1151.2471953889913,0.3011902365940804,0,63.0
2018-04-10,36,29818,611,Unemployed,Master,12,44870,60,Single,1,Other,392,0.18839509772179225,4,1,0.3246538434656297,0,Auto,0,19,11,7984,893,22902,16326,2484.8333333333335,0.8470847436082002,3,6576,0.24436999999999998,0.2510553744411891,1319.7715596385058,0.6888878769757216,0,55.0
2018-04-11,36,47978,609,Employed,Master,16,14929,60,Divorced,2,Own,267,0.6743928555370983,3,0,0.27365135523697315,0,Debt Consolidation,0,18,4,850,665,34186,4800,3998.1666666666665,0.7508375515597706,5,29386,0.21542899999999998,0.2145844010929264,407.73907892756665,0.16876211903645005,0,55.0
2018-04-12,46,38213,547,Employed,High School,20,36458,12,Single,3,Mortgage,327,0.05261856092860424,6,2,0.6131645562367424,0,Home,1,23,15,3635,851,9433,12761,3184.4166666666665,0.5365314881179862,2,1774,0.227958,0.2115351173746479,3397.4286181538896,1.169579551928576,0,64.0
2018-04-13,43,72651,604,Employed,Associate,20,12538,36,Married,0,Own,457,0.4681070257878152,4,2,0.46023478403140067,0,Home,0,21,21,3574,1863,18795,33328,6054.25,0.5466895287775828,5,8010,0.195538,0.186277744068131,457.2369994635317,0.15100747399984005,1,43.2
2018-04-14,32,51187,611,Employed,Associate,11,16744,48,Married,0,Mortgage,1329,0.024693804508011775,5,0,0.32164424673260333,0,Debt Consolidation,0,31,5,998,1632,390623,89647,4265.583333333333,0.758621949886799,4,300976,0.206244,0.18989473143740732,500.55457305947743,0.428910756182502,0,46.0
2018-04-15,38,34075,649,Employed,Master,19,14666,36,Widowed,1,Rent,545,0.6192062774120433,2,3,0.22668235145081966,0,Education,0,24,7,3231,762,11357,26854,2839.5833333333335,0.9072246212186709,4,2127,0.17516600000000002,0.18534475179897458,534.1515479018937,0.38003869625305126,0,53.0
2018-04-16,36,15000,556,Employed,Associate,13,11135,96,Single,1,Mortgage,297,0.5666541150466685,3,0,0.47981525196899516,0,Debt Consolidation,0,27,6,3755,360,143209,47400,1250.0,0.764127298913505,2,95809,0.268135,0.2718878343872609,285.5203329492472,0.46601626635939775,0,59.0
2018-04-17,51,15904,613,Employed,Associate,30,16903,48,Widowed,4,Rent,179,0.30191332356663536,2,1,0.27838769465938507,0,Education,1,28,3,14853,6039,43455,8676,1325.3333333333333,0.797189536032594,4,34779,0.205403,0.2232353513276575,535.5206002357796,0.5391252013851456,0,60.0
2018-04-18,38,70291,467,Employed,Bachelor,15,8980,48,Single,4,Own,369,0.08187080251536247,3,2,0.494696554312177,0,Debt Consolidation,0,32,16,10282,825,105401,124491,5857.583333333333,0.7942127834730354,0,2210,0.27048,0.28983454424400157,318.0462071015245,0.11729175122303416,1,44.0
2018-04-19,59,55515,616,Employed,Master,39,72949,12,Married,2,Mortgage,841,0.1336933713017082,5,1,0.4059367422374702,0,Education,0,23,3,1133,319,21279,19876,4626.25,0.8082737731885858,3,1403,0.22994900000000001,0.18395920000000002,6701.716804452496,1.6304170341967028,0,55.0
2018-04-20,33,138906,645,Self-Employed,Bachelor,11,16225,36,Married,0,Rent,781,0.3383284660074783,6,0,0.060229812190739376,0,Education,0,22,17,3273,2010,26782,165099,11575.5,0.9280981946222604,1,8411,0.178725,0.19740895276335685,600.839238989248,0.11937620310044904,1,36.800000000000004
2018-04-21,24,56672,553,Employed,High School,2,19816,84,Single,2,Own,607,0.5562335445700951,3,0,0.06261382377751211,0,Education,0,24,8,7372,411,92991,15063,4722.666666666667,0.8546269740571375,4,77928,0.268316,0.2901768400890343,553.568401407699,0.24574429730541336,0,50.0
2018-04-22,18,141205,589,Self-Employed,Bachelor,0,22190,24,Married,3,Mortgage,504,0.5774518288610493,2,0,0.2849575569918434,0,Debt Consolidation,0,19,18,18593,3140,21733,72167,11767.083333333334,0.73705442843199,11,3381,0.20269,0.16634917222786855,1093.235215959727,0.1357375630573756,1,41.6
2018-04-23,29,18370,497,Employed,High School,7,31080,12,Married,1,Other,662,0.5297810902230969,1,1,0.7335517304633359,0,Debt Consolidation,0,26,11,2993,2286,33912,27932,1530.8333333333333,0.91853608122778,3,5980,0.24758,0.2463454380216201,2948.4646983609873,2.35849626457985,0,61.0
2018-04-24,51,58299,581,Employed,High School,26,18475,72,Married,0,Mortgage,646,0.2319365778330756,2,2,0.3632656482998484,0,Home,0,21,17,5280,2521,509388,43108,4858.25,0.8335733229804769,4,466280,0.242975,0.23790701920805213,484.0435397768136,0.23260300309305068,1,38.400000000000006
2018-04-25,62,46855,668,Employed,Bachelor,36,18429,24,Divorced,0,Own,600,0.23390065104232305,3,1,0.2592706105443419,0,Home,0,21,12,4671,687,20329,25339,3904.5833333333335,0.9410675268799668,7,9374,0.159429,0.14141041993795994,886.0578489865924,0.38059319577076317,0,47.0
2018-04-26,51,39725,611,Employed,Master,25,42532,48,Single,0,Mortgage,317,0.25608266369753935,3,0,0.1674393823358093,0,Auto,0,25,11,1158,987,81435,7551,3310.4166666666665,0.6579190369782847,5,73884,0.232032,0.2225802009558438,1345.9813812973591,0.5023480572830286,0,46.0
2018-04-27,33,82432,553,Employed,High School,11,19612,24,Married,2,Mortgage,270,0.20055510723898473,0,0,0.6114182254376961,0,Home,0,26,14,3588,2000,72426,12479,6869.333333333333,0.8571294156148662,5,59947,0.21811199999999997,0.21309617920606005,1010.7604217275286,0.18644610176545934,1,44.0
2018-04-28,42,46367,551,Employed,Associate,16,13549,60,Widowed,1,Own,295,0.20619789888794934,4,1,0.20193624222421408,0,Home,0,22,18,16063,7339,23402,26411,3863.9166666666665,0.7994095183266957,4,1367,0.24304900000000002,0.24071927160594703,390.34303549796743,0.17737003528318868,0,53.0
2018-04-29,18,258641,468,Employed,Bachelor,0,44751,36,Married,0,Mortgage,1650,0.11032510042284983,0,3,0.2888866508425538,0,Auto,0,29,16,6421,503,25344,9220,21553.416666666668,0.8823483631548175,4,16124,0.295751,0.3154128378369374,1937.7254399633719,0.16645738796076592,1,39.2
2018-04-30,41,64150,525,Employed,Doctorate,16,25379,60,Single,4,Mortgage,875,0.3056903494012092,3,1,0.4215568360195845,0,Auto,0,20,23,6462,4196,43515,71351,5345.833333333333,0.9022852354200817,6,6648,0.267879,0.27207451492637774,778.1059286753923,0.30923259772571643,0,56.0
2018-05-01,18,75080,543,Employed,High School,0,20850,48,Single,0,Mortgage,759,0.20993077152459505,2,2,0.3338033334846535,0,Home,0,26,27,74331,1562,75893,35595,6256.666666666667,0.8784602007795845,6,40298,0.24435,0.26333843007823676,706.9275675670278,0.23429849241881104,0,54.0
2018-05-02,24,153271,536,Employed,Doctorate,3,32735,12,Single,3,Mortgage,310,0.08672909496618877,3,0,0.21170870750303228,0,Home,0,33,19,3792,127,48786,64578,7965.083333333333,0.8785231667075049,6,9268,0.22973500000000002,0.2671637558135116,3138.6012690826656,0.4329648698903756,0,49.0
2018-05-03,44,54445,635,Employed,Associate,25,14413,60,Married,0,Own,801,0.23290099493139088,1,0,0.5241651623633072,0,Other,0,19,14,1595,258,99961,16059,4537.083333333333,0.9087000398038266,4,83902,0.201913,0.22393819062457862,401.3053358970474,0.26499520673642335,0,53.0
2018-05-04,36,19016,537,Employed,High School,13,11490,36,Divorced,0,Rent,301,0.6351816885811489,4,0,0.3160295573418367,1,Auto,0,24,8,5209,2018,45343,46836,1584.6666666666667,0.8440992919747875,11,8090,0.22799,0.23217486993381242,446.0781976022552,0.471441857973657,0,71.0
2018-05-05,56,55001,546,Employed,Bachelor,38,13930,36,Widowed,0,Rent,530,0.5402066475643666,2,1,0.09623092940839216,1,Education,0,28,15,6747,3454,13040,9862,4583.416666666667,0.6020056080854018,3,3178,0.22593,0.2023262547953667,519.341301002895,0.2289430303455344,0,63.0
2018-05-06,37,157115,633,Employed,Doctorate,14,29870,48,Married,2,Rent,452,0.5301248238892643,0,0,0.32129951743522467,0,Debt Consolidation,0,19,10,823,569,25803,92563,13092.916666666666,0.8651210230993471,5,1958,0.20837000000000003,0.17255223116235577,865.8493056306744,0.10065360829690413,1,40.0
2018-05-07,19,68996,556,Employed,High School,0,7054,48,Married,2,Own,195,0.3330563264837148,2,1,0.06238389143056148,0,Home,0,26,12,2634,314,14193,107005,5749.666666666667,0.838711676256581,3,1465,0.224054,0.257142244832085,236.70914115987773,0.0750842033439407,0,50.0
2018-05-08,53,15000,588,Employed,High School,28,44537,48,Married,0,Mortgage,266,0.35652075128948396,6,0,0.47289076442635636,0,Home,0,28,6,873,1387,24244,16966,1250.0,0.841335684937822,6,7278,0.245537,0.2430337716674456,1459.4676826171014,1.3803741460936811,0,60.0
2018-05-09,49,45213,634,Employed,High School,24,27052,72,Married,0,Rent,408,0.43654405146798236,8,0,0.28475943540207865,1,Other,0,29,12,1736,418,146209,28128,3767.75,0.899353214023287,3,118081,0.225052,0.2700624,762.3575005187071,0.31062504160804383,0,59.0
2018-05-10,45,40995,622,Employed,High School,22,57069,36,Married,2,Mortgage,449,0.15250547895343672,3,1,0.3560823221461646,0,Education,0,22,29,7272,1694,14169,39963,3416.25,0.6869955504350658,6,7339,0.23106900000000002,0.2490265707698088,2266.1164284567767,0.7947651455416836,0,51.0
2018-05-11,43,31408,568,Employed,High School,17,17721,60,Married,1,Rent,376,0.14072017566070857,5,0,0.02581043631819848,0,Debt Consolidation,0,33,9,1385,460,40127,7969,2617.3333333333335,0.7621428228491959,4,32158,0.23872099999999996,0.22913442055090322,498.68245098089534,0.33418840460299104,0,51.0
2018-05-12,34,106432,614,Employed,Bachelor,9,32462,36,Married,1,Rent,591,0.3907959466754235,3,0,0.13847458320409423,0,Debt Consolidation,0,14,20,8571,1088,100590,12900,8869.333333333334,0.6762132511636201,3,87690,0.21046199999999998,0.2316153745564518,1259.3297163870986,0.208621059424282,1,35.2
2018-05-13,66,98826,630,Employed,Associate,44,24950,24,Married,5,Own,580,0.06240297739107472,2,1,0.5334021092212535,0,Home,0,20,25,3708,50,131256,72440,8235.5,0.9100465961710914,2,58816,0.18495,0.18477649604854265,1251.3721630245598,0.22237534612647195,1,40.800000000000004
2018-05-14,62,106753,644,Self-Employed,Master,38,36326,48,Single,1,Own,220,0.13434394271505706,1,0,0.06569505511091017,0,Home,0,22,1,1086,4034,76889,20725,8896.083333333334,0.7173692660900869,4,56164,0.209326,0.17771359122452499,1062.7410947429853,0.14419166802727626,1,38.400000000000006
2018-05-15,38,26926,608,Employed,High School,15,11756,60,Married,0,Rent,135,0.3296049844340417,5,1,0.3715697848821259,1,Auto,0,27,15,1172,889,1110755,22080,2243.8333333333335,0.7638613058572365,1,1088675,0.212756,0.21848733056688624,323.67765828013836,0.20441699098869717,1,45.6
2018-05-16,52,24919,582,Employed,High School,32,42298,24,Single,0,Rent,1505,0.1529869803373149,1,1,0.29514038686211774,0,Education,0,30,9,3467,450,22014,37094,2076.5833333333335,0.7820708013072262,5,1938,0.226298,0.215965099775864,2185.923217096582,1.777401926448051,0,54.0
2018-05-17,39,19707,517,Self-Employed,Bachelor,18,9753,60,Widowed,4,Own,1316,0.6378814526374923,3,2,0.30607027776018,0,Home,0,18,12,5377,1185,33797,22291,1642.25,0.9202159130968987,4,11506,0.256253,0.23315154036530591,276.71049452439667,0.969834370238634,0,59.0
2018-05-18,25,68731,598,Employed,Associate,4,17709,36,Divorced,2,Mortgage,603,0.4490750970528372,4,0,0.2988249648367127,0,Debt Consolidation,0,28,16,6026,6804,43420,3861,5727.583333333333,0.8675008054748943,4,39559,0.203709,0.22634039352172722,682.1372312382155,0.22437687178796448,1,42.400000000000006
2018-05-19,39,16993,546,Employed,High School,17,12368,72,Married,4,Mortgage,763,0.22305980471602707,2,0,0.13486693984989756,0,Auto,0,19,16,2859,491,39293,8723,1416.0833333333333,0.8939342794358961,7,30570,0.254368,0.2519414224655623,334.63391769123587,0.7751195793735557,0,52.0
2018-05-20,29,78740,578,Employed,High School,8,11320,12,Divorced,2,Rent,200,0.07148714994774091,3,2,0.11344067213707361,0,Auto,0,21,29,2806,1051,92543,25700,6561.666666666667,0.6641231686808893,4,66843,0.18732000000000001,0.19498190508790064,1045.9058486453446,0.18987643108641267,1,37.6
2018-05-21,47,37602,582,Employed,Bachelor,27,16963,48,Single,1,Mortgage,190,0.359951063137653,4,1,0.1883503818401074,0,Auto,0,31,4,2588,6097,23349,69331,3133.5,0.8605818091633901,6,2718,0.22096300000000002,0.22398935995279917,538.1182073257687,0.23236579139166066,0,54.0
2018-05-22,43,48510,638,Unemployed,Master,21,36843,60,Single,0,Own,413,0.10290801472730456,5,0,0.24108762611276394,0,Home,0,16,27,545,279,104385,8196,4042.5,0.9834285980011868,6,96189,0.222843,0.2219960858727465,1021.7493278479241,0.3549163457879837,0,50.0
2018-05-23,25,85355,604,Employed,Master,3,10291,48,Married,2,Mortgage,635,0.1854762108393273,1,1,0.28951783723410907,0,Debt Consolidation,0,22,19,8137,3072,60704,18811,7112.916666666667,0.8706898309713491,6,41893,0.203291,0.2181831153584855,323.21481747317284,0.13471475378921063,1,37.6
2018-05-24,29,35330,620,Self-Employed,Bachelor,7,51024,12,Married,0,Other,442,0.09923639520389563,3,0,0.27024146712758956,0,Debt Consolidation,0,29,24,3423,371,210928,15654,2944.1666666666665,0.9212226392797417,3,195274,0.20602400000000004,0.2166080988313821,4767.234215294294,1.769340803383287,0,46.0
2018-05-25,52,62713,667,Employed,Associate,32,24682,60,Divorced,0,Mortgage,289,0.12263917570135216,2,0,0.700888651792234,0,Auto,0,29,23,1521,410,188679,40545,5226.083333333333,0.7789044239204056,5,148134,0.19618200000000002,0.21992456607016908,681.5841317799317,0.1857192221925148,1,37.6
2018-05-26,49,84975,615,Employed,Master,27,16127,120,Divorced,2,Own,547,0.37209106026336913,3,0,0.12445228640259448,0,Debt Consolidation,0,25,18,1963,1856,262221,14983,7081.25,0.7728582965565821,3,247238,0.263627,0.24458861769398765,360.7431224672913,0.12818967307569867,1,33.6
2018-05-27,26,15637,531,Employed,Bachelor,0,15398,12,Single,1,Mortgage,193,0.09065020407890688,2,1,0.4334400879568823,0,Home,0,16,13,4145,1237,135453,21358,1303.0833333333333,0.804935594531477,8,114095,0.214898,0.20669186785637556,1431.3222819595026,1.2465221835079638,0,53.0
2018-05-28,32,70897,644,Unemployed,Doctorate,8,26444,108,Single,0,Mortgage,841,0.38486971255671465,4,2,0.18597949387237758,0,Education,0,27,25,3024,708,22777,6789,5908.083333333333,0.9444697016372054,4,15988,0.249444,0.28718458577666384,686.2143344426105,0.2584957334345787,0,50.0
2018-05-29,43,204331,640,Employed,Master,21,48258,48,Married,1,Own,378,0.2945722755674563,8,2,0.10201559275093479,0,Auto,0,25,26,4677,2156,33100,52728,17027.583333333332,0.542306683801195,4,6115,0.223258,0.23527987895657745,1560.7332285446887,0.11385839027135514,1,36.0
2018-05-30,27,41142,641,Employed,Master,5,18009,48,Married,0,Other,704,0.14099762231591637,0,1,0.13343858275891707,0,Debt Consolidation,0,28,2,4694,180,78588,22583,3428.5,0.8946875433878017,3,56005,0.192509,0.218697234375945,566.1200084793567,0.3704593870437091,0,49.0
2018-05-31,40,95828,609,Employed,High School,19,29742,108,Divorced,2,Rent,316,0.4669225746295843,8,2,0.3853989404105106,0,Home,0,24,11,6011,1158,46635,25940,7985.666666666667,0.8117824197583722,6,20695,0.270242,0.30169743444668984,802.698878704998,0.14008835146783796,0,51.0
2018-06-01,47,63781,654,Employed,Bachelor,25,33450,108,Single,0,Mortgage,171,0.37642856390447593,6,0,0.11186561023774619,0,Home,0,23,24,2763,4696,84929,18610,5315.083333333333,0.7640034309450764,5,66319,0.25145,0.2433532587861616,765.953636274782,0.17628202184502256,0,42.0
2018-06-02,36,28353,589,Employed,High School,13,19083,120,Married,0,Mortgage,342,0.3109184100762382,2,0,0.4483838603424027,0,Home,0,24,20,4609,3519,11292,6798,2362.75,0.8707978335048119,1,4494,0.279583,0.2800583845305209,475.1865712235085,0.34586247856248375,0,58.0
2018-06-03,52,60579,605,Employed,Bachelor,31,26570,48,Single,0,Rent,548,0.20241227351533267,3,1,0.3667145119819082,0,Debt Consolidation,0,29,3,1213,3416,232791,33534,5048.25,0.9434081646866183,7,199257,0.21907000000000001,0.2288490602519187,849.9330137090766,0.2769143789846138,0,50.0
2018-06-04,41,44331,623,Employed,Bachelor,18,7273,36,Single,0,Rent,565,0.34430593323189373,3,0,0.22183867743677532,0,Debt Consolidation,0,25,1,6825,4642,24721,39232,3694.25,0.6699636966037161,6,6982,0.18077300000000002,0.19795238772879067,269.5325380552082,0.22590039603578757,0,54.0
2018-06-05,48,107694,603,Employed,Bachelor,25,22171,36,Single,2,Own,342,0.6224159039833704,2,1,0.48419620563875476,0,Home,0,22,17,2096,1000,37915,7279,8974.5,0.7435038406717117,6,30636,0.205671,0.21035013756879267,835.6925477891797,0.13122653605094206,1,43.2
2018-06-06,38,133262,627,Employed,Associate,17,73494,48,Single,1,Rent,918,0.17626547398777254,2,1,0.4438596230913572,0,Debt Consolidation,0,22,6,8134,522,26280,72403,11105.166666666666,0.6154891518911269,6,1461,0.254994,0.2771261189687025,2549.3524333371392,0.31222876138768496,0,52.0
2018-06-07,32,35033,548,Employed,High School,10,18836,36,Single,2,Mortgage,587,0.45142623467864623,2,1,0.10833988842288883,0,Home,0,27,16,2207,624,99278,4714,2919.4166666666665,0.7683239461727956,9,94564,0.22983599999999998,0.23412640187404216,733.193551013073,0.4522114181530807,0,50.0
2018-06-08,57,51908,622,Unemployed,Doctorate,34,14294,48,Married,0,Rent,201,0.2505459980422487,3,1,0.20667214415803015,0,Home,0,28,29,6267,3070,132785,26490,4325.666666666667,0.6357230214506585,2,106295,0.19829400000000003,0.20635442281595753,439.82564138708705,0.14814494291140176,1,38.400000000000006
